year,week,Rank,LW,Release,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks,Distributor
2022,8,5,5,Jackass Forever,"$4,197,281",-42.9%,"2,913",-158,"$1,440","$53,092,006",4,Paramount Pictures
2022,8,6,7,Sing 2,"$2,954,555",-35.4%,"2,382",-94,"$1,240","$152,048,760",11,Universal Pictures
2022,8,7,6,Marry Me,"$2,520,055",-51.9%,"3,110",-533,$810,"$20,883,740",3,Universal Pictures
2022,8,8,-,Studio 666,"$1,943,458",-,"2,306",-,$842,"$1,943,458",1,Open Road Films (II)
2022,8,9,-,Cyrano,"$1,891,950",-,797,-,"$2,373","$1,891,950",1,United Artists Releasing
2022,8,10,8,Scream,"$1,780,021",-36.9%,"1,566",-341,"$1,136","$79,655,807",7,Paramount Pictures
2022,8,11,9,The Cursed,"$1,514,708",-41%,"1,695",+8,$893,"$4,082,169",2,LD Entertainment
2022,8,12,-,The Godfather2022  Re-release,"$1,199,963",-,156,-,"$7,692","$1,199,963",1,Paramount Pictures
2022,8,13,10,Blacklight,"$1,193,099",-52.7%,"1,865",-907,$639,"$9,014,714",3,Briarcliff Entertainment
2022,8,14,-,2022 Oscar Nominated Short Films: Live Action/2022 Oscar Nominated Short Films: Animation/2022 Oscar Nominated Short Films: Documentary2022 Oscar Nominated Short Films,"$650,250",-,355,-,"$1,831","$650,250",1,ShortsTV
2022,8,15,11,Moonfall,"$638,829",-58.2%,"1,129",-839,$565,"$18,853,341",4,Lionsgate Films
2022,8,16,13,The Worst Person in the World,"$610,740",-23.3%,554,+289,"$1,102","$2,013,678",4,Neon
2022,8,17,12,Licorice Pizza,"$526,405",-49.4%,607,-700,$867,"$16,290,940",14,United Artists Releasing
2022,8,18,14,Encanto,"$355,608",-53.7%,740,-570,$480,"$95,516,239",15,Walt Disney Studios Motion Pictures
2022,8,19,15,West Side Story,"$288,996",-45.6%,680,-275,$424,"$38,191,600",12,20th Century Studios
2022,8,20,16,Drive My Car,"$197,021",-46.6%,162,+35,"$1,216","$1,886,512",15,Janus Films
2022,8,21,17,Belfast,"$194,660",-39.7%,664,-73,$293,"$8,655,525",16,Focus Features
2022,8,22,29,The Wolf and the Lion,"$135,660",+160.8%,91,-11,"$1,490","$1,320,732",4,Blue Fox Entertainment
2022,8,23,18,Parallel Mothers,"$108,072",-43.5%,83,-59,"$1,302","$1,951,468",10,Sony Pictures Classics
2022,8,24,-,Butter,"$100,366",-,308,-,$325,"$100,366",1,Blue Fox Entertainment
2022,8,25,21,Ghostbusters: Afterlife,"$75,458",-41.6%,138,-69,$546,"$129,331,371",15,Sony Pictures Releasing
2022,8,26,22,Dune,"$67,948",-47%,155,-67,$438,"$108,123,648",19,Warner Bros.
2022,8,27,19,Redeeming Love,"$54,035",-62%,272,-100,$198,"$9,202,160",6,Universal Pictures
2022,8,28,26,Nightmare Alley,"$53,154",-25.6%,265,+15,$200,"$11,198,960",11,Searchlight Pictures
2022,8,29,25,Belle,"$49,750",-42.3%,36,-8,"$1,381","$3,953,954",7,GKIDS
2022,8,30,20,The King's Man,"$47,317",-65%,100,-165,$473,"$37,163,565",11,20th Century Studios
2022,8,31,28,House of Gucci,"$26,696",-49.7%,87,-,$306,"$53,809,574",15,United Artists Releasing
2022,8,32,31,The Matrix Resurrections,"$25,941",-39.7%,52,-28,$498,"$37,686,805",11,Warner Bros.
2022,8,33,33,Unsilenced,"$23,313",-25.9%,27,-7,$863,"$591,682",6,Zhen Pictures
2022,8,34,30,Who We Are: A Chronicle of Racism in America,"$23,245",-48.7%,235,+9,$98,"$224,856",7,Sony Pictures Releasing
2022,8,35,37,The Automat,"$22,651",-10%,4,+3,"$5,662","$47,823",2,Slice of Pie
2022,8,36,27,Strawberry Mansion,"$18,215",-66.5%,18,-10,"$1,011","$72,567",2,Music Box Films
2022,8,37,35,King Richard,"$16,427",-46.7%,101,-50,$162,"$15,000,035",15,Warner Bros.
2022,8,38,38,Compartment Number 6,"$16,268",-23.5%,10,-1,"$1,626","$91,021",6,Sony Pictures Classics
2022,8,39,42,Catch the Fair One,"$8,417",-23.9%,3,-5,"$2,805","$33,370",3,IFC Films
2022,8,40,32,Water Gate Bridge,"$8,304",-77.8%,9,-8,$922,"$117,294",3,CMC Pictures
2022,8,41,47,The Conversation2021 Re-release,"$7,431",+107.2%,4,+1,"$1,857","$78,480",7,Rialto Distribution
2022,8,42,36,The Beatles: Get Back - The Rooftop Concert,"$7,113",-76%,5,-6,"$1,422","$970,877",5,IMAX
2022,8,43,39,The 355,"$6,975",-63.4%,157,-73,$44,"$14,570,455",8,Universal Pictures
2022,8,44,40,Flee,"$6,193",-63.3%,17,-30,$364,"$339,754",13,Neon
2022,8,45,34,Ted K,"$4,115",-86.9%,9,-19,$457,"$35,464",2,-
2022,8,46,41,Jockey,"$4,071",-74.4%,16,-48,$254,"$96,942",10,Sony Pictures Classics
2022,8,47,49,L'Arracheuse de temps,"$3,404",+0.1%,7,-,$486,"$737,809",15,-
2022,8,48,45,Poly Styrene: I Am a Cliché,"$2,270",-58.4%,7,-2,$324,"$46,477",5,Utopia
2022,8,49,44,The Velvet Queen,"$2,232",-61.1%,5,-5,$446,"$109,961",11,Oscilloscope
2022,8,50,46,A Banquet,$936,-77.5%,10,-23,$93,"$5,103",2,IFC Films
2022,8,51,58,Fabian: Going to the Dogs,$751,+204%,3,+2,$250,"$17,665",3,Kino Lorber
2022,8,52,52,Aline,$516,-81.3%,2,-1,$258,"$605,640",14,Roadside Attractions
2022,8,53,-,The Burning Sea,$493,-,4,-,$123,$493,1,Magnolia Pictures
2022,9,1,-,The Batman,"$172,520,826",-,"4,417",-,"$39,058","$172,520,826",1,Warner Bros.
2022,9,2,1,Uncharted,"$14,829,406",-49.1%,"3,875",-400,"$3,826","$104,105,790",3,Sony Pictures Releasing
2022,9,3,2,Dog,"$8,484,309",-35.7%,"3,507",-320,"$2,419","$42,457,102",3,United Artists Releasing
2022,9,4,3,Spider-Man: No Way Home,"$6,122,731",-23%,"2,709",-293,"$2,260","$788,210,954",12,Sony Pictures Releasing
2022,9,5,4,Death on the Nile,"$3,928,827",-35.7%,"2,565",-855,"$1,531","$38,296,574",4,20th Century Studios
2022,9,6,6,Sing 2,"$2,196,240",-25.7%,"2,026",-356,"$1,084","$154,245,000",12,Universal Pictures
2022,9,7,5,Jackass Forever,"$2,089,181",-50.2%,"1,981",-932,"$1,054","$55,181,187",5,Paramount Pictures
2022,9,8,9,Cyrano,"$1,038,782",-45.1%,797,-,"$1,303","$2,930,732",2,United Artists Releasing
2022,9,9,10,Scream,"$804,482",-54.8%,853,-713,$943,"$80,460,289",8,Paramount Pictures
2022,9,10,7,Marry Me,"$800,060",-68.3%,"1,246","-1,864",$642,"$21,683,800",4,Universal Pictures
2022,9,11,-,Gangubai Kathiawadi,"$592,000",-,-,-,-,"$592,000",1,Paramount Pictures International
2022,9,12,8,Studio 666,"$496,331",-74.5%,"2,208",-98,$224,"$2,439,789",2,Open Road Films (II)
2022,9,13,16,The Worst Person in the World,"$351,202",-42.5%,264,-290,"$1,330","$2,364,880",5,Neon
2022,9,14,11,The Cursed,"$298,321",-80.3%,458,"-1,237",$651,"$4,380,490",3,LD Entertainment
2022,9,15,13,Blacklight,"$260,834",-78.1%,440,"-1,425",$592,"$9,275,548",4,Briarcliff Entertainment
2022,9,16,17,Licorice Pizza,"$240,379",-54.3%,211,-396,"$1,139","$16,531,319",15,United Artists Releasing
2022,9,17,18,Encanto,"$146,170",-58.9%,305,-435,$479,"$95,662,409",16,Walt Disney Studios Motion Pictures
2022,9,18,15,Moonfall,"$125,443",-80.4%,238,-891,$527,"$18,978,784",5,Lionsgate Films
2022,9,19,21,Belfast,"$119,395",-38.7%,523,-141,$228,"$8,774,920",17,Focus Features
2022,9,20,23,Parallel Mothers,"$98,235",-9.1%,83,-,"$1,183","$2,049,703",11,Sony Pictures Classics
2022,9,21,22,The Wolf and the Lion,"$92,142",-32.1%,56,-35,"$1,645","$1,402,853",5,Blue Fox Entertainment
2022,9,22,20,Drive My Car,"$89,606",-54.5%,102,-60,$878,"$1,976,121",16,Janus Films
2022,9,23,19,West Side Story,"$88,254",-69.5%,165,-515,$534,"$38,279,854",13,20th Century Studios
2022,9,24,-,After Yang,"$46,872",-,24,-,"$1,953","$46,872",1,N/A
2022,9,25,25,Ghostbusters: Afterlife,"$29,204",-61.3%,73,-65,$400,"$129,360,575",16,Sony Pictures Releasing
2022,9,26,28,Nightmare Alley,"$29,093",-45.3%,250,-15,$116,"$11,228,053",12,Searchlight Pictures
2022,9,27,29,Belle,"$25,830",-48.1%,28,-8,$922,"$3,979,784",8,GKIDS
2022,9,28,26,Dune,"$23,691",-65.1%,76,-79,$311,"$108,147,339",20,Warner Bros.
2022,9,29,33,Unsilenced,"$21,939",-5.9%,25,-2,$877,"$613,621",7,Zhen Pictures
2022,9,30,-,Great Freedom,"$15,331",-,1,-,"$15,331","$29,759",1,MUBI
2022,9,31,24,Butter,"$13,670",-86.4%,36,-272,$379,"$114,036",2,Blue Fox Entertainment
2022,9,32,30,The King's Man,"$12,808",-72.9%,40,-60,$320,"$37,176,373",12,20th Century Studios
2022,9,33,-,Huda's Salon,"$12,678",-,30,-,$422,"$12,678",1,IFC Films
2022,9,34,27,Redeeming Love,"$11,860",-78.1%,76,-196,$156,"$9,214,020",7,Universal Pictures
2022,9,35,38,Compartment Number 6,"$11,159",-31.4%,6,-4,"$1,859","$102,180",7,Sony Pictures Classics
2022,9,36,35,The Automat,"$9,624",-57.5%,4,-,"$2,406","$57,447",3,Slice of Pie
2022,9,37,36,Strawberry Mansion,"$7,536",-58.6%,11,-7,$685,"$80,103",3,Music Box Films
2022,9,38,37,King Richard,"$7,157",-56.4%,53,-48,$135,"$15,007,192",16,Warner Bros.
2022,9,39,42,The Beatles: Get Back - The Rooftop Concert,"$5,835",-18%,1,-4,"$5,835","$976,712",6,IMAX
2022,9,40,46,Jockey,"$4,986",+22.5%,8,-8,$623,"$101,928",11,Sony Pictures Classics
2022,9,41,41,The Conversation2021 Re-release,"$4,384",-41%,3,-1,"$1,461","$82,864",8,Rialto Distribution
2022,9,42,34,Who We Are: A Chronicle of Racism in America,"$3,877",-83.3%,29,-206,$133,"$228,733",8,Sony Pictures Releasing
2022,9,43,47,L'Arracheuse de temps,"$3,773",+10.8%,6,-1,$628,"$741,582",16,-
2022,9,44,-,Adventures in Success,"$3,695",-,3,-,"$1,231","$3,695",1,N/A
2022,9,45,-,Brighton 4th,"$1,475",-,2,-,$737,"$19,376",6,Kino Lorber
2022,9,46,51,Fabian: Going to the Dogs,"$1,347",+79.4%,3,-,$449,"$19,012",4,Kino Lorber
2022,9,47,48,Poly Styrene: I Am a Cliché,"$1,235",-45.6%,5,-2,$247,"$47,712",6,Utopia
2022,9,48,49,The Velvet Queen,$815,-63.5%,3,-2,$271,"$110,776",12,Oscilloscope
2022,9,49,-,Alter Ego,$799,-,1,-,$799,"$6,532",8,Indican Pictures
2022,9,50,-,Lingui,$655,-,5,-,$131,"$27,111",5,MUBI
2022,9,51,39,Catch the Fair One,$505,-94%,1,-2,$505,"$33,674",4,IFC Films
2022,9,52,52,Aline,$199,-61.4%,1,-1,$199,"$605,839",15,Roadside Attractions
2022,10,1,1,The Batman,"$90,770,046",-47.4%,"4,417",-,"$20,550","$263,290,872",2,Warner Bros.
2022,10,2,2,Uncharted,"$13,789,567",-7%,"3,725",-150,"$3,701","$117,895,357",4,Sony Pictures Releasing
2022,10,3,3,Dog,"$7,674,471",-9.5%,"3,407",-100,"$2,252","$50,131,573",4,United Artists Releasing
2022,10,4,-,BTS Permission to Dance on Stage - Seoul: Live Viewing,"$6,840,000",-,803,-,"$8,518","$6,840,000",1,Trafalgar Releasing
2022,10,5,4,Spider-Man: No Way Home,"$6,132,599",+0.2%,"2,702",-7,"$2,269","$794,343,553",13,Sony Pictures Releasing
2022,10,6,5,Death on the Nile,"$3,577,925",-8.9%,"2,430",-135,"$1,472","$41,874,499",5,20th Century Studios
2022,10,7,6,Sing 2,"$2,745,040",+25%,"1,988",-38,"$1,380","$156,990,040",13,Universal Pictures
2022,10,8,-,Radhe Shyam,"$1,860,000",-,800,-,"$2,325","$1,860,000",1,-
2022,10,9,7,Jackass Forever,"$1,574,356",-24.6%,"1,981",-,$794,"$56,755,543",6,Paramount Pictures
2022,10,10,9,Scream,"$694,170",-13.7%,664,-189,"$1,045","$81,154,459",9,Paramount Pictures
2022,10,11,8,Cyrano,"$635,887",-38.8%,694,-103,$916,"$3,566,619",3,United Artists Releasing
2022,10,12,10,Marry Me,"$525,565",-34.3%,873,-373,$602,"$22,209,365",5,Universal Pictures
2022,10,13,-,Tyson's Run,"$320,100",-,428,-,$747,"$320,100",1,Collide Distribution
2022,10,14,-,2022 Oscar Nominated Short Films: Live Action/2022 Oscar Nominated Short Films: Animation/2022 Oscar Nominated Short Films: Documentary2022 Oscar Nominated Short Films,"$310,254",-,215,-,"$1,443","$1,413,959",3,ShortsTV
2022,10,15,13,The Worst Person in the World,"$304,850",-13.2%,228,-36,"$1,337","$2,669,730",6,Neon
2022,10,16,21,The Wolf and the Lion,"$297,620",+223%,205,+149,"$1,451","$1,700,473",6,Blue Fox Entertainment
2022,10,17,16,Licorice Pizza,"$284,685",+18.4%,416,+205,$684,"$16,816,004",16,United Artists Releasing
2022,10,18,15,Blacklight,"$215,471",-17.4%,326,-114,$660,"$9,491,019",5,Briarcliff Entertainment
2022,10,19,17,Encanto,"$183,898",+25.8%,305,-,$602,"$95,846,307",17,Walt Disney Studios Motion Pictures
2022,10,20,14,The Cursed,"$169,317",-43.2%,239,-219,$708,"$4,549,807",4,LD Entertainment
2022,10,21,19,Belfast,"$150,795",+26.3%,591,+68,$255,"$8,925,715",18,Focus Features
2022,10,22,22,Drive My Car,"$92,937",+3.7%,102,-,$911,"$2,068,944",17,Janus Films
2022,10,23,-,Gold,"$84,459",-,164,-,$514,"$84,459",1,Screen Media Films
2022,10,24,18,Moonfall,"$81,876",-34.7%,165,-73,$496,"$19,060,660",6,Lionsgate Films
2022,10,25,23,West Side Story,"$79,601",-9.8%,270,+105,$294,"$38,359,455",14,20th Century Studios
2022,10,26,12,Studio 666,"$74,174",-85.1%,356,"-1,852",$208,"$2,513,963",3,Open Road Films (II)
2022,10,27,20,Parallel Mothers,"$61,827",-37.1%,47,-36,"$1,315","$2,111,530",12,Sony Pictures Classics
2022,10,28,-,All My Friends Hate Me,"$51,391",-,27,-,"$1,903","$51,391",1,N/A
2022,10,29,28,Dune,"$41,321",+74.4%,185,+109,$223,"$108,188,660",21,Warner Bros.
2022,10,30,26,Nightmare Alley,"$38,865",+33.6%,275,+25,$141,"$11,266,918",13,Searchlight Pictures
2022,10,31,-,I Am Here,"$36,852",-,80,-,$460,"$36,852",1,Blue Fox Entertainment
2022,10,32,38,King Richard,"$28,873",+303.4%,168,+115,$171,"$15,036,065",17,Warner Bros.
2022,10,33,35,Compartment Number 6,"$28,766",+157.8%,26,+20,"$1,106","$130,946",8,Sony Pictures Classics
2022,10,34,27,Belle,"$19,900",-23%,24,-4,$829,"$3,999,684",9,GKIDS
2022,10,35,36,The Automat,"$12,929",+34.3%,4,-,"$3,232","$70,276",4,Slice of Pie
2022,10,36,30,Great Freedom,"$11,529",-24.8%,3,+2,"$3,843","$41,288",2,MUBI
2022,10,37,-,The Cherry Bushido,"$11,122",-,6,-,"$1,853","$11,122",1,Freestyle Releasing
2022,10,38,41,The Conversation2021 Re-release,"$10,137",+131.2%,8,+5,"$1,267","$93,001",9,Rialto Distribution
2022,10,39,-,The Servant2022 Re-release,"$8,137",-,1,-,"$8,137","$8,137",1,Rialto Distribution
2022,10,40,37,Strawberry Mansion,"$7,340",-2.6%,12,+1,$611,"$87,443",4,Music Box Films
2022,10,41,40,Jockey,"$5,311",+6.5%,11,+3,$482,"$107,239",12,Sony Pictures Classics
2022,10,42,-,I've Heard the Mermaids Singing2022 Re-release,"$3,910",-,3,-,"$1,303","$3,910",1,Kino Lorber
2022,10,43,33,Huda's Salon,"$3,150",-75.2%,14,-16,$225,"$15,828",2,IFC Films
2022,10,44,43,L'Arracheuse de temps,"$3,030",-19.7%,7,+1,$432,"$744,612",17,-
2022,10,45,-,Ultrasound,"$2,798",-,6,-,$466,"$2,798",1,Magnolia Pictures
2022,10,46,42,Who We Are: A Chronicle of Racism in America,"$2,687",-30.7%,11,-18,$244,"$231,420",9,Sony Pictures Releasing
2022,10,47,45,Brighton 4th,"$1,235",-16.3%,2,-,$617,"$20,611",7,Kino Lorber
2022,10,48,47,Poly Styrene: I Am a Cliché,$832,-32.6%,3,-2,$277,"$48,544",7,Utopia
2022,10,49,48,The Velvet Queen,$587,-28%,2,-1,$293,"$111,350",13,Oscilloscope
2022,10,50,50,Lingui,$442,-32.5%,4,-1,$110,"$27,553",6,MUBI
2022,10,51,51,Catch the Fair One,$297,-41.2%,2,+1,$148,"$34,172",5,IFC Films
2022,10,52,52,Aline,$133,-33.2%,1,-,$133,"$605,972",16,Roadside Attractions
2022,11,1,1,The Batman,"$48,160,442",-46.9%,"4,302",-115,"$11,194","$311,451,314",3,Warner Bros.
2022,11,2,-,Jujutsu Kaisen 0,"$23,148,272",-,"2,286",-,"$10,126","$23,148,272",1,Crunchyroll
2022,11,3,2,Uncharted,"$10,655,185",-22.7%,"3,700",-25,"$2,879","$128,550,542",5,Sony Pictures Releasing
2022,11,4,-,X,"$6,068,497",-,"2,865",-,"$2,118","$6,068,497",1,A24
2022,11,5,3,Dog,"$5,635,365",-26.6%,"3,307",-100,"$1,704","$55,766,938",5,United Artists Releasing
2022,11,6,5,Spider-Man: No Way Home,"$4,244,586",-30.8%,"2,585",-117,"$1,642","$798,588,139",14,Sony Pictures Releasing
2022,11,7,6,Death on the Nile,"$2,419,145",-32.4%,"2,430",-,$995,"$44,293,644",6,20th Century Studios
2022,11,8,-,The Outfit,"$2,172,990",-,"1,324",-,"$1,641","$2,172,990",1,Focus Features
2022,11,9,7,Sing 2,"$1,986,840",-27.6%,"1,838",-150,"$1,080","$158,976,880",14,Universal Pictures
2022,11,10,-,The Kashmir Files,"$1,485,000",-,230,-,"$6,456","$1,485,000",1,Zee Studios
2022,11,11,-,Umma,"$1,240,586",-,805,-,"$1,541","$1,240,586",1,Stage 6 Films
2022,11,12,9,Jackass Forever,"$738,189",-53.1%,899,"-1,082",$821,"$57,493,732",7,Paramount Pictures
2022,11,13,-,Man of God,"$584,607",-,830,-,$704,"$584,607",1,Fathom Events
2022,11,14,10,Scream,"$321,643",-53.7%,408,-256,$788,"$81,476,102",10,Paramount Pictures
2022,11,15,17,Licorice Pizza,"$278,690",-2.1%,507,+91,$549,"$17,094,694",17,United Artists Releasing
2022,11,16,-,Alice,"$245,953",-,169,-,"$1,455","$245,953",1,Roadside Attractions
2022,11,17,11,Cyrano,"$221,622",-65.1%,306,-388,$724,"$3,788,241",4,United Artists Releasing
2022,11,18,-,The Godfather2022  Re-release,"$214,699",-,596,-,$360,"$1,414,662",4,Paramount Pictures
2022,11,19,16,The Wolf and the Lion,"$200,447",-32.7%,186,-19,"$1,077","$1,900,920",7,Blue Fox Entertainment
2022,11,20,14,2022 Oscar Nominated Short Films: Live Action/2022 Oscar Nominated Short Films: Animation/2022 Oscar Nominated Short Films: Documentary2022 Oscar Nominated Short Films,"$195,700",-36.9%,144,-71,"$1,359","$1,609,659",4,ShortsTV
2022,11,21,21,Belfast,"$189,525",+25.7%,696,+105,$272,"$9,115,240",19,Focus Features
2022,11,22,12,Marry Me,"$186,610",-64.5%,482,-391,$387,"$22,395,975",6,Universal Pictures
2022,11,23,15,The Worst Person in the World,"$159,649",-47.6%,139,-89,"$1,148","$2,829,379",7,Neon
2022,11,24,22,Drive My Car,"$106,492",+14.6%,74,-28,"$1,439","$2,175,436",18,Janus Films
2022,11,25,19,Encanto,"$101,553",-44.8%,305,-,$332,"$95,947,860",18,Walt Disney Studios Motion Pictures
2022,11,26,18,Blacklight,"$100,075",-53.6%,202,-124,$495,"$9,591,094",6,Briarcliff Entertainment
2022,11,27,25,West Side Story,"$91,989",+15.6%,270,-,$340,"$38,451,444",15,20th Century Studios
2022,11,28,29,Dune,"$72,451",+75.3%,416,+231,$174,"$108,261,111",22,Warner Bros.
2022,11,29,30,Nightmare Alley,"$48,456",+24.7%,350,+75,$138,"$11,315,374",14,Searchlight Pictures
2022,11,30,32,King Richard,"$47,881",+65.8%,388,+220,$123,"$15,083,946",18,Warner Bros.
2022,11,31,27,Parallel Mothers,"$43,960",-28.9%,43,-4,"$1,022","$2,155,490",13,Sony Pictures Classics
2022,11,32,20,The Cursed,"$38,582",-77.2%,92,-147,$419,"$4,588,389",5,LD Entertainment
2022,11,33,13,Tyson's Run,"$38,000",-88.1%,185,-243,$205,"$358,100",2,Collide Distribution
2022,11,34,-,Jane by Charlotte,"$26,035",-,9,-,"$2,892","$26,035",1,Utopia
2022,11,35,33,Compartment Number 6,"$22,070",-23.3%,38,+12,$580,"$153,016",9,Sony Pictures Classics
2022,11,36,28,All My Friends Hate Me,"$21,258",-58.6%,25,-2,$850,"$72,649",2,N/A
2022,11,37,23,Gold,"$15,738",-81.4%,83,-81,$189,"$100,197",2,Screen Media Films
2022,11,38,35,The Automat,"$15,256",+18%,9,+5,"$1,695","$85,532",5,Slice of Pie
2022,11,39,36,Great Freedom,"$11,187",-3%,10,+7,"$1,118","$52,475",3,MUBI
2022,11,40,34,Belle,"$10,955",-44.9%,16,-8,$684,"$4,010,639",10,GKIDS
2022,11,41,-,Mr. Klein2022 Re-release (4K),"$8,907",-,1,-,"$8,907","$8,907",1,Rialto Distribution
2022,11,42,-,Ahed's Knee,"$7,644",-,1,-,"$7,644","$24,624",1,Kino Lorber
2022,11,43,-,Alter Ego,"$7,280",-,1,-,"$7,280","$7,390",10,Indican Pictures
2022,11,44,-,Laleh Drive,"$6,100",-,9,-,$677,"$6,100",1,Integrity Releasing
2022,11,45,38,The Conversation2021 Re-release,"$4,816",-52.5%,4,-4,"$1,204","$97,817",10,Rialto Distribution
2022,11,46,37,The Cherry Bushido,"$3,947",-64.5%,6,-,$657,"$15,069",2,Freestyle Releasing
2022,11,47,31,I Am Here,"$3,490",-90.5%,13,-67,$268,"$40,342",2,Blue Fox Entertainment
2022,11,48,44,L'Arracheuse de temps,"$2,838",-6.3%,5,-2,$567,"$747,450",18,-
2022,11,49,-,The Torch,"$2,694",-,17,-,$158,"$2,694",1,IFC Films
2022,11,50,46,Who We Are: A Chronicle of Racism in America,"$2,600",-3.2%,9,-2,$288,"$234,020",10,Sony Pictures Releasing
2022,11,51,40,Strawberry Mansion,"$2,316",-68.4%,5,-7,$463,"$89,759",5,Music Box Films
2022,11,52,-,Writing with Fire,"$1,789",-,4,-,$447,"$23,801",17,Music Box Films
2022,11,53,42,I've Heard the Mermaids Singing2022 Re-release,"$1,273",-67.4%,4,+1,$318,"$5,315",2,Kino Lorber
2022,11,54,49,The Velvet Queen,"$1,200",+104.4%,2,-,$600,"$112,550",14,Oscilloscope
2022,11,55,41,Jockey,$922,-82.6%,4,-7,$230,"$108,161",13,Sony Pictures Classics
2022,11,56,52,Aline,$492,+269.9%,1,-,$492,"$606,464",17,Roadside Attractions
2022,11,57,51,Catch the Fair One,$369,+24.2%,2,-,$184,"$34,541",6,IFC Films
2022,11,58,-,Fabian: Going to the Dogs,$368,-,2,-,$184,"$19,701",6,Kino Lorber
2022,11,59,47,Brighton 4th,$315,-74.5%,1,-1,$315,"$20,926",8,Kino Lorber
2022,11,60,43,Huda's Salon,$300,-90.5%,2,-12,$150,"$16,128",3,IFC Films
2022,11,61,-,The Scary of Sixty-First,$191,-,2,-,$95,"$45,005",16,Utopia
2022,11,62,45,Ultrasound,$110,-96.1%,1,-5,$110,"$2,908",2,Magnolia Pictures
2022,12,1,-,The Lost City,"$39,780,572",-,"4,253",-,"$9,353","$39,780,572",1,Paramount Pictures
2022,12,2,1,The Batman,"$26,749,107",-44.5%,"3,967",-335,"$6,742","$338,200,421",4,Warner Bros.
2022,12,3,-,RRR,"$9,500,000",-,"1,200",-,"$7,916","$9,500,000",1,Sarigama Cinemas
2022,12,4,3,Uncharted,"$6,757,193",-36.6%,"3,416",-284,"$1,978","$135,307,735",6,Sony Pictures Releasing
2022,12,5,2,Jujutsu Kaisen 0,"$6,340,824",-72.6%,"2,418",+132,"$2,622","$29,489,096",2,Crunchyroll
2022,12,6,4,X,"$3,302,753",-45.6%,"2,920",+55,"$1,131","$9,371,250",2,A24
2022,12,7,5,Dog,"$3,052,444",-45.8%,"2,839",-468,"$1,075","$58,819,382",6,United Artists Releasing
2022,12,8,6,Spider-Man: No Way Home,"$2,716,028",-36%,"2,003",-582,"$1,355","$801,304,167",15,Sony Pictures Releasing
2022,12,9,9,Sing 2,"$1,937,490",-2.5%,"2,626",+788,$737,"$160,914,370",15,Universal Pictures
2022,12,10,-,Infinite Storm,"$1,113,005",-,"1,525",-,$729,"$1,113,005",1,Bleecker Street Media
2022,12,11,7,Death on the Nile,"$901,977",-62.7%,"1,300","-1,130",$693,"$45,195,621",7,20th Century Studios
2022,12,12,8,The Outfit,"$873,875",-59.8%,"1,328",+4,$658,"$3,046,865",2,Focus Features
2022,12,13,-,Everything Everywhere All at Once,"$747,080",-,10,-,"$74,708","$747,080",1,A24
2022,12,14,11,Umma,"$663,186",-46.5%,805,-,$823,"$1,903,772",2,Stage 6 Films
2022,12,15,13,Man of God,"$335,954",-42.5%,745,-85,$450,"$920,561",2,Fathom Events
2022,12,16,12,Jackass Forever,"$249,719",-66.2%,568,-331,$439,"$57,743,451",8,Paramount Pictures
2022,12,17,15,Licorice Pizza,"$170,950",-38.7%,462,-45,$370,"$17,265,644",18,United Artists Releasing
2022,12,18,14,Scream,"$165,303",-48.6%,213,-195,$776,"$81,641,405",11,Paramount Pictures
2022,12,19,20,2022 Oscar Nominated Short Films: Live Action/2022 Oscar Nominated Short Films: Animation/2022 Oscar Nominated Short Films: Documentary2022 Oscar Nominated Short Films,"$164,036",-16.2%,215,+71,$762,"$1,773,695",5,ShortsTV
2022,12,20,23,The Worst Person in the World,"$136,840",-14.3%,216,+77,$633,"$2,966,219",8,Neon
2022,12,21,21,Belfast,"$135,630",-28.4%,696,-,$194,"$9,250,870",20,Focus Features
2022,12,22,16,Alice,"$99,032",-59.7%,117,-52,$846,"$344,930",2,Roadside Attractions
2022,12,23,19,The Wolf and the Lion,"$96,122",-52%,159,-27,$604,"$1,997,042",8,Blue Fox Entertainment
2022,12,24,24,Drive My Car,"$90,103",-15.4%,58,-16,"$1,553","$2,265,539",19,Janus Films
2022,12,25,25,Encanto,"$88,994",-12.4%,180,-125,$494,"$96,036,854",19,Walt Disney Studios Motion Pictures
2022,12,26,31,Parallel Mothers,"$75,405",+71.5%,219,+176,$344,"$2,230,895",14,Sony Pictures Classics
